"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"149021221848236032","","","2011-12-20 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「僕と契約して魔法少女になってよ！ 」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
"148960823577030656","","","2011-12-20 03:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「こんなの…、人の死に方じゃありませんよッ！」【バナージ・リンクス】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"148900426706718721","","","2011-12-19 23:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「ワイン同様熟成に時間を要する人間関係もあるものだ。」【荒巻大輔】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"148840029836414976","","","2011-12-19 19:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あきらめたらそこで試合終了ですよ…？」【安西先生】-  スラムダンク #kotoba #meigen #anime","","","",""
"148779630306922496","","","2011-12-19 15:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「何かを作る、何かを育てるってのはいいぞ。色んなことが見えるし、わかってくる。」【加持リョウジ】-  新世紀エヴァンゲリオン #kotoba #meigen #anime","","","",""
"148719232136380416","","","2011-12-19 11:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「見せてもらおうか、新しいガンダムの性能とやらを。」【フル・フロンタル】-  機動戦士ガンダムUC #kotoba #meigen #anime","","","",""
"148658831537352704","","","2011-12-19 07:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「貴様ァ！俺の目を盗みやがったなぁ！！！」【バトー】-  攻殻機動隊 #kotoba #meigen #anime","","","",""
"148598432465031168","","","2011-12-19 03:00:01 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「お前が迷ったら俺が必ずお前を殴りに来る。だから安心しろ。お前のそばには俺が居る！お前を信じろ！俺が信じるお前を信じろ！」【カミナ】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"148538043052199936","","","2011-12-18 23:00:03 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「あの人はきます…必ず…！」【ニア】-  天元突破グレンラガン #kotoba #meigen #anime","","","",""
"148477639424876544","","","2011-12-18 19:00:02 +0000","<a href=""http://twitter.com/anomeigen_bot"" rel=""nofollow"">アノメイゲン</a>","「この国では、成長途中の女性のことを、少女って呼ぶんだろう？だったら、やがて魔女になる君たちのことは、魔法少女と呼ぶべきだよね」【インキュベーター】-  魔法少女まどか☆マギカ #kotoba #meigen #anime","","","",""
